,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15
2741,15.32032497,-1.021121219,0.387721743,0.871310303,0.408227698,-0.600490037,-0.202785134,0.195495662,-0.096573938,-0.142463067,0.020896996,-0.0799653,0.004365303,0.068155314,-0.117137796
2742,16.55118226,-0.978753539,0.67178566,1.134717424,0.349308632,-0.599550658,-0.173271696,0.171806384,0.003630893,0.102310554,0.116244772,0.008393684,0.108394518,0.039211315,-0.025697103
2743,17.97883078,-0.783897417,0.394306817,1.011024077,0.311724275,-0.291404491,0.148457701,0.112453637,-0.156559569,-0.156114191,0.030321042,-0.168243578,0.106749696,-0.01702821,-0.097695187
2744,19.63271844,-1.003195926,0.562663385,1.01810646,0.322864933,-0.490528046,0.234593501,0.134357038,-0.184484025,-0.059212784,0.0342438,-0.026345005,0.156808255,0.023751255,0.009042027
2745,20.5063834,-1.033254924,0.461708611,0.91039267,0.313589201,-0.457743655,-0.155403868,0.040185068,0.018166466,-0.061946344,0.099883539,-0.163882599,0.168541774,-0.04462062,-0.069748746
2746,22.03294245,-1.012598513,0.578900351,0.976928778,0.26114855,-0.357805497,-0.04386937,0.160436157,-0.026087544,-0.154250686,0.07849252,-0.130790459,0.112671408,-0.032297203,-0.037154324
2747,23.28274059,-1.274352808,0.481566173,0.828700667,0.33376089,-0.524675272,-0.094385646,0.027042192,-0.097688251,-0.072660345,0.079353856,-0.07116225,0.101456016,-0.028945245,-0.014763265
2748,24.72468359,-1.171827012,0.41129585,0.893795776,0.255245448,-0.302687459,-0.131740933,-0.089505549,0.047714167,-0.092179189,0.009001656,-0.092792707,0.167239264,-0.001890359,-0.063464474
2749,26.37627149,-1.299384719,0.579517107,0.785359659,0.216430068,-0.39002934,-0.036932147,-0.03522276,0.05281515,-0.149811837,0.011727333,-0.102095537,0.105218683,0.016245613,-0.0323925
2750,-21.58969167,-0.884786668,0.329957472,0.623265482,0.316966993,-0.474610863,-0.175300054,-0.141768059,-0.067307386,-0.200471972,-0.096199417,-0.042482645,0.072915963,-0.000207972,-0.103007719
2751,-21.49323886,-0.963899896,0.414165242,0.756318787,0.417569414,-0.674082584,-0.028144647,0.11718103,-0.01306626,-0.185801286,-0.063857609,0.058554634,0.137292679,-0.011416789,-0.003441808
2752,-21.2198441,-0.755750806,0.735184479,0.969683736,0.175270082,-0.442094089,0.120705146,0.183080645,0.054253499,-0.16482419,0.035965182,0.073932279,0.114857306,-0.03074194,0.023166697
2753,-20.90824767,-0.787552651,0.67517674,0.989095796,0.223437531,-0.363475506,-0.286131546,-0.027019592,-0.104119485,-0.099585972,0.01150846,0.042869826,0.091044533,0.020348652,-0.023229991
2754,-20.74666966,-0.928469194,0.608033961,0.913484122,0.338927088,-0.574690937,-0.195788809,0.172726697,0.019585572,-0.208461751,0.015703841,0.049207886,0.085503848,-0.007273261,-0.042794061
2755,-20.27099504,-0.795927033,0.571550231,0.929417212,0.289911014,-0.432649013,0.104465846,-0.049857423,-0.118240917,-0.118747816,-0.017932505,0.004955425,0.117917307,0.06774051,-0.083567419
2756,-20.19290302,-1.003801282,0.458226791,0.774870582,0.386398864,-0.647207198,-0.050646378,0.021701397,-0.02876379,-0.141099064,-0.015688836,-0.08231695,0.113336517,-0.039833229,-0.046923003
2757,-19.99264019,-0.816831822,0.616525944,1.066525005,0.355833566,-0.525304511,-0.142694344,0.116160506,0.000660755,-0.045940256,0.020294203,-0.040553565,0.07357739,0.072517612,-0.011681466
2758,-19.56202104,-0.760961633,0.508108897,0.931839627,0.333346128,-0.466188801,-0.138970641,0.133750245,-0.031719847,-0.208639058,0.002061666,0.018605989,0.102214951,-0.005100332,-0.030892237
2759,-19.21250485,-0.615410294,0.365404366,0.945372696,0.350648921,-0.413689332,0.094804001,-0.120247442,-0.078747532,-0.026268039,-0.02333231,-0.179980573,0.168246767,-0.042795342,-0.087382829
2760,-19.04378658,-0.835632975,0.676991466,0.934952634,0.241114722,-0.546740731,-0.079379632,0.048210728,0.046425688,-0.106071439,0.057541299,-0.082627394,0.157023438,-0.042023399,-0.080854071
2761,-18.65983344,-0.639591062,0.368096069,0.897811059,0.344663971,-0.417321752,0.204734614,-0.090845533,0.014304405,-0.097617723,0.049674475,-0.130905256,0.203718933,-0.01292671,-0.091614598
2762,-18.59787523,-0.590225083,0.4089192,1.123050052,0.32006942,-0.327373934,-0.232323908,0.05400517,-0.064787568,-0.035367582,0.113567774,-0.203080143,0.140979539,-0.092760918,-0.021846635
2763,-18.26422984,-0.799038507,0.599514203,0.982435677,0.313885151,-0.56178339,-0.144049701,-0.006346222,-0.150067738,-0.026410331,0.122587289,-0.139569218,0.207088092,-0.005810601,-0.011586005
2764,-17.75469423,-0.492837009,0.442353171,1.062413332,0.298071459,-0.411819244,0.093745455,-0.106825417,-0.087838986,0.088509851,0.090228463,-0.224917809,0.287512992,-0.055548961,-0.031028053
2765,-17.66032768,-0.677400195,0.6097498,1.149080834,0.31013698,-0.498734463,0.333441918,0.117266282,-0.13307131,-0.026888327,0.142677718,-0.182856691,0.351545102,-0.084324644,0.036962525
2766,-17.01585033,-0.674053591,0.292300453,0.865381723,0.449732833,-0.62465486,-0.344619592,0.154628892,0.212301234,-0.12289782,0.014699994,-0.062314096,0.089021432,-0.052602503,-0.080889724
2767,-16.62963001,-0.734892657,0.610233829,0.980147342,0.28356709,-0.582311918,0.028763206,-0.030956429,-0.052023778,0.024886233,-0.014902913,-0.076712106,0.138162842,0.006589753,-0.113935786
2768,-16.63814417,-0.899032844,0.380461741,0.988151737,0.476167675,-0.703095475,-0.088574506,0.087602065,-0.041207084,-0.005661618,0.116689065,-0.303559794,0.325221409,-0.105277929,-0.05856998
2769,-15.90956378,-0.545455784,0.373785903,1.014480729,0.426140161,-0.496333078,0.026697839,0.078878087,-0.162661511,-0.024177309,0.025016924,-0.100730974,0.067915144,0.031253231,-0.089542579
2770,-15.99413028,-0.69903733,0.766701878,1.221182622,0.31794101,-0.665707694,-0.216521287,0.390602897,-0.031692455,0.047921855,0.196146442,-0.111401819,0.226632762,-0.055909391,0.131617462
2771,-15.58704776,-0.544537272,0.497563265,1.23633879,0.327684907,-0.412439375,-0.055661217,0.176922989,-0.14740626,0.020715283,0.139846649,-0.171948825,0.191509697,-0.013675237,0.015552419
2772,-14.96777682,-0.595079981,0.399970754,0.953049557,0.381929335,-0.485194979,-0.210813137,0.105024035,0.038465761,-0.175029374,0.107350314,-0.271644579,0.226370463,-0.067350648,-0.099371823
2773,-14.50202748,-0.438061234,0.381751151,1.002269614,0.363816072,-0.515089877,0.107057019,0.206896609,-0.228540114,-0.143485141,0.055746587,-0.218734283,0.230736252,-0.123365248,-0.068716156
2774,-14.31602741,-0.898247642,0.591715211,0.987797851,0.446952778,-0.882636506,0.196739864,0.110297277,0.009261891,0.077646149,0.045762829,-0.137544522,0.230880173,0.011555355,-0.060578164
2775,-14.08692416,-0.809337661,0.551652959,0.934293225,0.401875019,-0.788556577,-0.051235952,0.112097765,-0.067163731,0.109228782,0.079319661,-0.071914671,0.095242506,0.016628789,-0.014126564
2776,-13.50204351,-0.499040216,0.469367361,1.100541508,0.317572432,-0.46388461,0.005963965,0.273165066,-0.015788055,-0.096675111,0.088435851,-0.144219166,0.087176806,-0.01051472,-0.014131861
2777,-13.56085859,-0.695143155,0.635985849,1.194804218,0.347226502,-0.617119374,0.128194016,0.197483791,-0.066988521,0.068690165,0.120799884,-0.121998863,0.208163504,0.024005707,-0.007550974
2778,-12.85064769,-0.825541773,0.66411276,1.017790142,0.322702506,-0.676526961,0.040573183,0.1883236,-0.109386014,-0.096530544,0.068263774,-0.102132365,0.228521919,-0.015806514,-0.030895911
2779,-12.21864331,-0.475119395,0.473478083,1.073237058,0.392120153,-0.572003447,-0.02487413,0.14945266,-0.092727893,0.01730319,0.091254638,-0.189591299,0.159043953,-0.001822991,-0.006540795
2780,-11.89245412,-0.631024008,0.686931157,1.068766159,0.217960995,-0.575472405,-0.263924752,-0.214952791,0.130588471,0.294303982,0.13582337,-0.273144962,0.31442412,-0.070686588,-0.033933717
2781,-11.3881609,-0.554203272,0.497235487,1.033463058,0.351189042,-0.544516638,0.059924792,0.175123155,-0.253994721,-0.074151986,0.087237437,-0.196893273,0.15518367,-0.019372777,-0.051112658
2782,-11.14847144,-0.673350177,0.657615991,1.063328557,0.280857498,-0.629513688,0.012138114,0.057096222,-0.10590499,0.080150836,0.081662535,-0.092272516,0.20668409,0.053147763,0.014730419
2783,-10.70842723,-0.481707002,0.62909939,1.309741123,0.333117097,-0.480734628,-0.111876142,0.293545108,-0.11466253,-0.013109209,0.186375316,-0.168028606,0.299169999,-0.10659379,0.070637134
2784,-10.82166126,-0.637398948,0.518395795,1.257463517,0.497073758,-0.754576359,-0.255958994,0.305131713,0.132963377,0.098305246,0.151823439,-0.075452652,0.287841343,-0.051243599,0.006446846
2785,-9.936067032,-0.575277398,0.621481635,1.300651264,0.365679181,-0.559835079,0.025921011,0.166059277,0.024034101,0.135164171,0.121389375,-0.097734504,0.209259451,-0.021430678,-0.006673787
2786,-9.91581179,-0.689369119,0.46781719,1.031666453,0.473594516,-0.799622859,-0.19928414,0.166984289,-0.019088758,0.107172069,0.066342598,-0.113146346,0.111035111,0.050781675,-0.036050914
2787,-9.339962461,-0.824334213,0.70308252,1.109368334,0.345256331,-0.737911576,0.040586207,0.350981504,-0.108084992,-0.033718902,0.097248653,-0.041235997,0.148392389,0.008645656,-0.006890649
2788,-8.702404831,-0.792412971,0.489941237,0.978394334,0.489729388,-0.926433313,-0.201910389,0.192150357,0.058914644,0.069053401,0.042409244,-0.18605754,0.233338613,-0.06746331,-0.087061805
2789,-8.303622307,-0.72341328,0.615005937,1.138468058,0.28799212,-0.540006511,0.010561958,0.142459853,-0.039039684,-0.068391614,0.123138099,-0.255724812,0.252708033,-0.04302032,-0.117716121
2790,-7.577440339,-0.449749299,0.548737399,1.131744397,0.343242865,-0.58752314,-0.26418216,0.084478764,0.145645388,0.174712244,0.079285859,-0.175650155,0.142655002,-0.016599508,-0.048944548
2791,-7.614045676,-0.631633598,0.440721742,1.166770954,0.376981948,-0.534052992,-0.130177586,0.407191237,0.078667831,-0.154631531,0.089414065,-0.164289576,0.128932975,-0.064775617,-0.08283486
2792,-7.072475958,-0.745135613,0.510834926,1.191320309,0.40662863,-0.632162524,0.269974529,0.186583741,0.017947975,0.009361601,0.133753698,-0.315702351,0.301338087,-0.148001912,-0.084534879
2793,-6.429808772,-0.649162006,0.816925114,1.15976812,0.278049649,-0.690365736,-0.288936531,0.318817516,0.177559017,0.047638434,0.183711674,-0.046055318,0.161945698,-0.032489955,0.012854138
2794,-5.440023656,-0.657635894,0.42553025,0.932742748,0.455536296,-0.85942145,0.192479573,0.005586019,0.06788023,0.17712205,0.069223896,-0.121244037,0.241905314,-0.024724553,-0.051999137
2795,-5.186775638,-0.551847374,0.46860166,1.003001329,0.388157787,-0.674578363,-0.019592638,0.157391483,-0.092080218,0.049017028,0.032774553,-0.149792444,0.116176998,-0.060163811,-0.032561701
2796,-4.832544447,-0.422084525,0.896723499,1.54706582,0.294315417,-0.417071651,-0.2363288,0.518388616,-0.170335826,-0.055586709,0.224172659,-0.013457441,0.216639851,0.000485698,0.045458373
2797,-4.709711445,-0.509527049,0.718934137,1.363376112,0.294456751,-0.487156903,0.241009529,0.209146603,-0.216047297,0.115900235,0.094047094,-0.03332056,0.152110403,0.028578163,0.004777545
2798,-4.015786167,-0.588558699,0.790833154,1.264721315,0.205429802,-0.540539945,-0.010200784,0.253764813,-0.070908421,0.012932097,0.148598715,-0.239287839,0.30357021,-0.105915913,-0.073342423
2799,-3.832725127,-0.72271462,0.706921616,1.261091574,0.371769523,-0.754299545,-0.152703356,0.417388477,0.069141762,0.088969686,0.186515789,-0.190777143,0.202624961,-0.061241208,-0.008195925
2800,-2.669840286,-0.634654394,0.341657026,0.973965418,0.548072765,-0.805697687,-0.182187391,0.271753947,-0.24602187,0.011906226,0.051354071,-0.081360643,0.134875397,-0.049048839,0.024485333
2801,-2.677082243,-0.679866955,0.558576027,1.048197394,0.339523883,-0.703744596,-0.062082763,0.126187499,0.102168309,0.09478837,0.115524808,-0.197808426,0.263997504,-0.050951884,-0.051343443
2802,-2.023695306,-0.559554283,0.432531619,1.18425325,0.399742723,-0.545558371,0.103392361,0.175836152,-0.070345532,0.0180797,0.139555283,-0.25076641,0.292674746,-0.038740293,0.0398938
2803,-2.043745155,-0.931233563,0.713601933,1.197505534,0.384843105,-0.852958419,0.019927838,0.335511164,-0.015212413,0.17005725,0.169503308,-0.126000966,0.212136819,-0.049423357,0.03120016
2804,-1.269014117,-0.706978229,0.643552846,1.176410515,0.326134648,-0.623216519,0.203192251,0.395701573,-0.001697999,-0.049846065,0.17709813,-0.071187935,0.143275967,0.093249881,0.053703424
2805,-0.782679339,-0.774030338,0.602350544,1.171777595,0.314955693,-0.580957675,0.198798334,0.119480068,-0.194772791,0.124544125,0.254129264,-0.220033291,0.175956683,0.04463089,-0.002418943
2806,-0.279593042,-0.644450831,0.775632989,1.288233053,0.232632744,-0.483065342,0.031386227,0.244808066,-0.093908844,0.025846402,0.176278636,-0.08461272,0.175449767,0.064682954,0.018718992
2807,-0.112803712,-0.675031131,0.657757299,1.315934443,0.284292825,-0.516331145,-0.315993047,0.196295106,-0.0526277,0.102166813,0.164914569,-0.277397385,0.295377218,-0.094569761,-0.017951341
2808,0.709304238,-0.500135833,0.691387125,1.384673612,0.328824977,-0.439943923,-0.331102351,0.275735601,0.161490917,0.004615851,0.148295598,-0.060161377,0.177446689,0.025320789,-0.045594382
2809,1.274004502,-0.722903355,0.494752561,1.11842625,0.410862853,-0.695007446,0.146460582,0.222183627,-0.235160193,0.079444657,0.076674104,-0.10140577,0.148149697,0.031791703,-0.024324441
2810,2.039355457,-0.695370329,0.495383947,1.006602882,0.386321201,-0.704335344,-0.203178335,0.051532573,0.217265283,0.103000837,0.057305762,-0.188556894,0.272170491,-0.01029443,-0.020842088
2811,2.403067998,-0.831759692,0.387986143,0.990932791,0.478737943,-0.726177264,0.09726072,0.245167371,0.065700567,0.040022228,0.067235141,-0.168985415,-0.015283553,0.121452386,-0.118614307
2812,2.620505137,-0.957692542,0.549590252,1.07374169,0.432704813,-0.7809435,0.037706392,0.297681332,-0.095750445,-0.001074801,0.182260095,-0.262943059,0.273931555,-0.054954172,0.028666561
2813,3.694570298,-0.811032317,0.63384638,1.139631607,0.362059775,-0.650110884,0.187727723,0.062542155,-0.039014929,0.122390135,0.109093059,-0.212362405,0.295263439,-0.014610532,-0.029111952
2814,3.843988849,-0.927869083,0.630371059,1.049834145,0.397755845,-0.724071146,-0.158843043,0.265791368,-0.157010687,-0.032407422,0.121832028,-0.227977238,0.133755828,-0.048788727,-0.091214404
2815,4.554788983,-0.719101575,0.672205248,1.220803363,0.357703204,-0.749648783,0.200060155,0.254132245,-0.030366653,0.241272945,0.135518412,-0.077594064,0.227599781,0.016444881,0.003374697
2816,5.282829281,-0.639415039,0.54225065,1.182588203,0.336770523,-0.497253795,-0.028956613,0.213317498,-0.087785874,0.031924448,0.083580876,-0.123000132,0.136554475,0.009058798,-0.051010431
2817,5.575925827,-0.423229753,0.664010626,1.358798476,0.200462247,-0.2107731,0.204464951,0.189484327,0.086412729,0.029854339,0.180524942,-0.132119209,0.107500659,0.095285181,-0.024909979
2818,6.016943304,-0.712655528,0.745004074,1.13316345,0.264737616,-0.621690164,0.026918795,0.128329965,-0.116570335,0.118096864,0.173336289,-0.22393273,0.229736917,-0.11497047,-0.023671439
2819,7.005873105,-0.777115659,0.375511443,0.984608162,0.430829679,-0.605485721,0.177776766,0.011694215,-0.035037622,0.057209532,0.098352589,-0.239084862,0.178425552,-0.040609309,-0.128383569
2820,7.869151855,-0.739717317,0.62304561,1.080947501,0.214498454,-0.438584952,-0.075459135,0.116207684,0.005284048,-0.074431773,0.116691372,-0.132389327,0.249826891,-0.035209065,-0.040369085
2821,7.929017309,-0.944864647,0.597671142,1.086365271,0.366551448,-0.698191712,0.135436317,0.238717689,-0.125076672,0.090084946,0.105714898,-0.110299911,0.096167411,-0.020443429,-0.006276723
2822,8.616271273,-0.84152531,0.567654537,1.177635749,0.378564191,-0.646116865,0.107160229,0.100604985,0.05951046,0.17250871,0.120502099,-0.188158416,0.325213582,-0.06681825,-0.024791148
2823,9.096737716,-0.605587934,0.647637814,1.316602241,0.317766591,-0.495143513,0.060846146,0.273635436,-0.206260466,0.135629287,0.185884847,-0.104989064,0.178557687,-0.011770199,0.021226389
2824,10.14179254,-0.871919227,0.560868801,0.978833678,0.342484951,-0.702429083,-0.075017204,0.163119349,0.005768722,0.084903255,0.075442383,-0.142213964,0.126838432,-0.037289867,-0.01125403
2825,10.3714133,-0.925413908,0.277394665,0.954111624,0.48456806,-0.66182222,-0.2218976,0.293788235,-0.181806199,-0.059936539,0.085118475,-0.102087754,0.081339988,-0.03719751,0.005584858
2826,11.11302402,-0.928979128,0.628119186,0.969599175,0.298738459,-0.702600006,0.014755882,0.128646821,0.011580149,0.193352556,0.095207813,-0.044574579,0.067347115,0.056355909,-0.02726568
2827,11.74375294,-0.933691477,0.51698675,1.170193133,0.426858985,-0.616215298,0.074480817,0.174285779,-0.022656549,0.118794551,0.039833163,-0.096267432,0.164484884,0.003830786,-0.025998781
2828,12.33150507,-0.709591074,0.573889359,1.251348814,0.322298162,-0.325978946,0.022406563,0.249280241,-0.005462493,-0.126842582,0.146994295,-0.082699751,0.196414306,-0.008147416,0.003376479
2829,12.60309424,-1.019533685,0.484521625,0.993692392,0.416485201,-0.709282446,0.198709592,0.081778612,0.014536375,0.121900689,0.062482921,-0.220602572,0.193224918,-0.067680909,-0.111963657
2830,13.59423823,-0.849365565,0.282928652,0.811745327,0.407092128,-0.52443133,-0.295041703,0.035415962,-0.264295819,-0.134404984,0.091584429,-0.320492825,0.174251375,-0.010070037,-0.064633608
2831,13.89232387,-0.90910824,0.780221037,1.036948879,0.205703891,-0.551787802,0.143637315,0.247466014,-0.216262524,-0.010563603,0.091087386,-0.084191619,0.06510041,-0.002448238,-0.036218264
2832,14.82742863,-0.975750723,0.781252621,1.048305486,0.199898059,-0.606122124,-0.03223643,-0.089730188,0.019620442,0.227250798,0.08609141,-0.139025141,0.238318056,0.011763265,-0.047971341
2833,15.41645693,-0.820852557,0.645462688,1.167367257,0.215123481,-0.383267015,0.154074081,0.002239673,0.187992051,0.143104977,0.130140729,-0.136766428,0.213365433,0.001051319,-0.051460755
2834,15.97013075,-1.165368669,0.663015966,0.921472255,0.314789797,-0.627645899,-0.095082532,-0.034902821,-0.036536993,0.0432164,0.106487115,-0.198639586,0.174423801,-0.013140364,-0.065474154
2835,16.54033384,-1.201873574,0.616354333,0.989553289,0.434210445,-0.797197111,-0.01181172,0.19852363,0.036952572,0.108696564,0.085586434,-0.08160927,0.092450401,-0.012378381,-0.038705534
2836,17.37147587,-1.184616531,0.285353415,0.789277215,0.433062365,-0.585178639,0.172213821,0.09801265,-0.035605159,-0.171687899,0.034156871,-0.146117835,0.158891585,0.0451239,-0.026536053
2837,18.25397909,-1.05001158,0.393674457,0.937818172,0.406186278,-0.561462902,-0.119609129,-0.052222004,-0.101285165,0.084710288,0.03561852,-0.146067908,0.10954543,0.038432122,-0.058195253
2838,18.51759146,-1.172824616,0.668084554,1.085616356,0.329425222,-0.492983296,-0.095256202,0.101938164,-0.076530418,-0.031209095,0.112274122,-0.216571512,0.203252998,-0.036517502,-0.008610132
